time,aeration,rpm,feed_rate,Acid flow,Base flow,Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),do,penicillin,Vessel volume,Vessel Weight(Wt:Kg),ph,temp,Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),our,Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),biomass,cer,Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),batch_id,dt,cum_feed,growth_rate,penicillin_rate,oxygen_efficiency,mixing_intensity,biomass_smooth,penicillin_smooth,biomass_lag1,penicillin_lag1,our_lag1
15.2,42,100,30,0.0,110.51,183.86,0.0001,0,0.7,0,0.010272,13.07,0.00095244,58769,63294.0,6.5218,298.04,105.59,0.46683,0.0,,30,,0.6933,0.19493,,4.5829466666666665,0.24881,0,,0,0,2,0.2,17549.999999999978,0.5057333333333336,-4.299999999999942e-06,0.01650714285714286,4200,4.380653333333333,0.0009541600000000001,4.4818,0.0009533,0.69241
15.4,42,100,30,0.0,102.31,189.78,0.0001,0,0.7,0,0.010187,13.066,0.00095161,58790,63323.0,6.5316,298.05,107.99,0.47327,0.0,,30,,0.68527,0.19503,,4.684093333333333,0.25225,0,,0,0,2,0.2,17555.999999999978,0.5057333333333336,-4.150000000000291e-06,0.016315952380952382,4200,4.4818,0.00095331,4.5829466666666665,0.00095244,0.6933
15.6,42,100,30,0.0,90.217,194.15,0.0001,0,0.7,0,0.010032,13.025,0.00095083,58809,63349.0,6.5385,298.07,113.09,0.47972,0.0,,30,,0.69483,0.19488,,4.78524,0.25569,0,,0,0,2,0.2,17561.999999999978,0.5057333333333336,-3.900000000000149e-06,0.01654357142857143,4200,4.5829466666666665,0.0009524700000000001,4.684093333333333,0.00095161,0.68527
15.8,42,100,30,0.0,75.346,202.32,0.0001,0,0.7,0,0.0097257,13.01,0.0009501,58824,63372.0,6.5388,298.07,115.05,0.48618,0.0,,30,,0.69475,0.19487,,4.886386666666667,0.25914,0,,0,0,2,0.2,17567.999999999978,0.5057333333333336,-3.6500000000000074e-06,0.016541666666666666,4200,4.684093333333333,0.000951656,4.78524,0.00095083,0.69483
16.0,42,100,30,0.0,60.364,207.13,0.0001,0,0.7,0,0.0095276,12.981,0.00094944,58837,63392.0,6.5304,298.07,114.55,0.49261,0.0,,30,,0.70013,0.19479,,4.987533333333333,0.26257,0,,0,0,2,0.2,17573.999999999978,0.5057333333333336,-3.2999999999999176e-06,0.016669761904761906,4200,4.78524,0.0009508839999999999,4.886386666666667,0.0009501,0.69475
16.2,42,100,75,0.0,48.743,209.16,0.0001,0,0.7,0,0.033367,11.763,0.00094863,58856,63423.0,6.4923,298.16,138.87,0.50065,0.0,,35,,1.0201,0.1904,,5.08868,0.26686,0,,0,0,2,0.2,17588.999999999978,0.5057333333333336,-4.0499999999998e-06,0.024288095238095237,4200,4.886386666666667,0.000950122,4.987533333333333,0.00094944,0.70013
16.4,42,100,75,0.0,52.444,242.7,0.0001,0,0.7,0,0.03232,11.668,0.00094781,58876,63454.0,6.4559,298.24,160.31,0.51046,0.0,,35,,1.128,0.1889,,5.189826666666667,0.2721,0,,0,0,2,0.2,17603.999999999978,0.5057333333333336,-4.1000000000000454e-06,0.026857142857142854,4200,4.987533333333333,0.0009493619999999999,5.08868,0.00094863,1.0201
16.6,42,100,75,0.0,70.606,275.25,0.0001,0,0.7,0,0.029877,11.648,0.00094693,58900,63489.0,6.4318,298.29,172.83,0.5206,0.0,,35,,1.1483,0.1886,,5.2909733333333335,0.27751,0,,0,0,2,0.2,17618.999999999978,0.5057333333333336,-4.39999999999989e-06,0.027340476190476193,4200,5.08868,0.0009485820000000001,5.189826666666667,0.00094781,1.128
16.8,42,100,75,0.0,98.357,299.52,0.0001,0,0.7,0,0.027685,11.625,0.00094595,58929,63530.0,6.4241,298.31,179.55,0.53079,0.0,,35,,1.1553,0.18849,,5.39212,0.28295,0,,0,0,2,0.2,17633.999999999978,0.5057333333333336,-4.900000000000173e-06,0.02750714285714286,4200,5.189826666666667,0.000947752,5.2909733333333335,0.00094693,1.1483
17.0,42,100,75,0.0,129.17,318.38,0.0001,0,0.7,0,0.025843,11.626,0.00094488,58965,63577.0,6.4319,298.31,180.29,0.54095,0.0,,35,,1.1534,0.18849,,5.493266666666667,0.28837,0,,0,0,2,0.2,17648.999999999978,0.5057333333333336,-5.349999999999669e-06,0.02746190476190476,4200,5.2909733333333335,0.00094684,5.39212,0.00094595,1.1553
17.2,42,100,75,0.0,156.87,330.76,0.0001,0,0.7,0,0.025499,11.572,0.00094372,59006,63629.0,6.4464,298.29,173.66,0.55112,0.0,,35,,1.1627,0.18835,,5.594413333333334,0.2938,0,,0,0,2,0.2,17663.999999999978,0.5057333333333336,-5.800000000000249e-06,0.027683333333333334,4200,5.39212,0.0009458579999999999,5.493266666666667,0.00094488,1.1534
17.4,42,100,75,0.0,178.8,334.08,0.0001,0,0.7,0,0.024893,11.552,0.0009425,59051,63686.0,6.4607,298.24,160.21,0.56136,0.0,,35,,1.1609,0.18835,,5.69556,0.29927,0,,0,0,2,0.2,17678.999999999978,0.5057333333333336,-6.100000000000094e-06,0.02764047619047619,4200,5.493266666666667,0.000944796,5.594413333333334,0.00094372,1.1627
17.6,42,100,75,0.0,195.05,328.06,0.0001,0,0.7,0,0.023226,11.518,0.00094123,59100,63746.0,6.4755,298.22,154.94,0.57165,0.0,,35,,1.1739,0.18815,,5.796706666666667,0.30476,0,,0,0,2,0.2,17693.999999999978,0.5057333333333336,-6.3499999999996936e-06,0.02795,4200,5.594413333333334,0.000943656,5.69556,0.0009425,1.1609
17.8,42,100,75,0.0,205.36,330.73,0.0001,0,0.7,0,0.022327,11.503,0.00093993,59150,63808.0,6.4892,298.23,157.6,0.5819,0.0,,35,,1.1768,0.18809,,5.897853333333334,0.31024,0,,0,0,2,0.2,17708.999999999978,0.5057333333333336,-6.500000000000429e-06,0.02801904761904762,4200,5.69556,0.0009424520000000001,5.796706666666667,0.00094123,1.1739
18.0,42,100,75,0.0,210.19,342.48,0.0001,0,0.7,0,0.021294,11.483,0.00093861,59202,63870.0,6.5024,298.26,164.87,0.59214,0.0,,35,,1.1801,0.18803,,5.9990000000000006,0.3157,0,,0,0,2,0.2,17723.999999999978,0.5057333333333336,-6.599999999999835e-06,0.028097619047619045,4200,5.796706666666667,0.0009411980000000001,5.897853333333334,0.00093993,1.1768
18.2,42,100,75,0.0,209.74,360.18,0.0001,0,0.7,0,0.020445,11.462,0.0009373,59253,63933.0,6.5137,298.29,174.04,0.60232,0.0,,35,,1.1854,0.18794,,6.100146666666667,0.32114,0,,0,0,2,0.2,17738.999999999978,0.5057333333333336,-6.550000000000132e-06,0.028223809523809523,4200,5.897853333333334,0.000939914,5.9990000000000006,0.00093861,1.1801
18.4,42,100,75,0.0,204.77,381.14,0.0001,0,0.7,0,0.019437,11.437,0.00093601,59304,63995.0,6.5232,298.3,176.41,0.61248,0.0,,35,,1.1912,0.18784,,6.201293333333334,0.32656,0,,0,0,2,0.2,17753.999999999978,0.5057333333333336,-6.449999999999642e-06,0.028361904761904762,4200,5.9990000000000006,0.0009386160000000001,6.100146666666667,0.0009373,1.1854
18.6,42,100,75,0.0,196.0,394.73,0.0001,0,0.7,0,0.019138,11.393,0.00093476,59352,64055.0,6.5307,298.28,170.5,0.62263,0.0,,35,,1.1948,0.18777,,6.302440000000001,0.33199,0,,0,0,2,0.2,17768.999999999978,0.5057333333333336,-6.2500000000002874e-06,0.028447619047619048,4200,6.100146666666667,0.000937322,6.201293333333334,0.00093601,1.1912
18.8,42,100,75,0.0,184.23,398.42,0.0001,0,0.7,0,0.017631,11.405,0.00093354,59399,64112.0,6.5336,298.24,161.25,0.63276,0.0,,35,,1.1878,0.18785,,6.403586666666667,0.3374,0,,0,0,2,0.2,17783.999999999978,0.5057333333333336,-6.100000000000094e-06,0.02828095238095238,4200,6.201293333333334,0.0009360439999999999,6.302440000000001,0.00093476,1.1948
19.0,42,100,75,0.0,171.31,397.33,0.0001,0,0.7,0,0.017008,11.387,0.00093236,59443,64167.0,6.5331,298.23,158.24,0.64281,0.0,,35,,1.1812,0.18792,,6.504733333333334,0.34276,0,,0,0,2,0.2,17798.999999999978,0.5057333333333336,-5.8999999999996555e-06,0.028123809523809523,4200,6.302440000000001,0.0009347939999999999,6.403586666666667,0.00093354,1.1878
19.2,42,100,75,0.0,158.59,402.91,0.0001,0,0.7,0,0.016449,11.326,0.00093123,59484,64220.0,6.5286,298.23,156.32,0.65285,0.0,,35,,1.1969,0.18768,,6.605880000000001,0.34813,0,,0,0,2,0.2,17813.999999999978,0.5057333333333336,-5.650000000000056e-06,0.02849761904761905,4200,6.403586666666667,0.00093358,6.504733333333334,0.00093236,1.1812
19.4,42,100,75,0.0,147.69,409.29,0.0001,0,0.7,0,0.015889,11.294,0.00093013,59523,64270.0,6.5194,298.23,156.39,0.66289,0.0,,35,,1.2048,0.18755,,6.707026666666668,0.35349,0,,0,0,2,0.2,17828.999999999978,0.5057333333333336,-5.499999999999863e-06,0.028685714285714287,4200,6.504733333333334,0.0009324040000000001,6.605880000000001,0.00093123,1.1969
19.6,42,100,75,0.0,140.45,417.86,0.0001,0,0.7,0,0.015309,11.271,0.00092906,59560,64318.0,6.5111,298.22,155.93,0.67292,0.0,,35,,1.203,0.18756,,6.808173333333333,0.35885,0,,0,0,2,0.2,17843.999999999978,0.5057333333333291,-5.350000000000211e-06,0.028642857142857144,4200,6.605880000000001,0.000931264,6.707026666666668,0.00093013,1.2048
19.8,42,100,75,0.0,136.54,425.73,0.0001,0,0.7,0,0.01455,11.26,0.000928,59597,64366.0,6.5062,298.19,147.25,0.68291,0.0,,35,,1.2047,0.18752,,6.90932,0.36419,0,,0,0,2,0.2,17858.999999999978,0.5057333333333336,-5.299999999999966e-06,0.028683333333333335,4200,6.707026666666667,0.000930156,6.808173333333333,0.00092906,1.203
20.0,42,100,75,0.0,134.57,423.26,0.0001,0,0.7,0,0.014174,11.222,0.00092695,59634,64414.0,6.4975,298.16,139.04,0.69286,0.0,,35,,1.2107,0.18742,,7.010466666666667,0.3695,0,,0,0,2,0.2,17873.999999999978,0.5057333333333336,-5.250000000000263e-06,0.028826190476190477,4200,6.808173333333334,0.000929074,6.90932,0.000928,1.2047
20.2,55,100,150,0.0,136.11,420.44,0.0001,0,0.7,0,0.044699,10.324,0.00092566,59685,64481.0,6.4653,298.23,156.99,0.55632,0.0,,35,,1.5255,0.18831,,7.111613333333334,0.38838,0,,0,0,2,0.2,17903.999999999978,0.5057333333333336,-6.449999999999642e-06,0.02773636363636364,5500,6.909319999999999,0.00092796,7.010466666666667,0.00092695,1.2107
20.4,55,100,150,0.0,150.6,449.17,0.0001,0,0.7,0,0.04322,10.177,0.00092432,59740,64551.0,6.4348,298.35,191.07,0.55804,0.0,,35,,1.5958,0.18756,,7.21276,0.38958,0,,0,0,2,0.2,17933.999999999978,0.5057333333333336,-6.7000000000003255e-06,0.029014545454545456,5500,7.010466666666668,0.0009267979999999998,7.111613333333334,0.00092566,1.5255
20.6,55,100,150,0.0,177.2,499.77,0.0001,0,0.7,0,0.040568,10.105,0.0009229,59800,64627.0,6.4173,298.44,215.37,0.5684,0.0,,35,,1.621,0.18728,,7.313906666666667,0.39682,0,,0,0,2,0.2,17963.999999999978,0.5057333333333336,-7.099999999999576e-06,0.029472727272727272,5500,7.111613333333334,0.0009255660000000001,7.21276,0.00092432,1.5958
20.8,55,100,150,0.0,210.76,542.3,0.0001,0,0.7,0,0.037692,10.061,0.00092137,59867,64709.0,6.4065,298.47,222.88,0.57937,0.0,,35,,1.6421,0.18703,,7.415053333333334,0.40449,0,,0,0,2,0.2,17993.999999999978,0.5057333333333336,-7.650000000000105e-06,0.029856363636363636,5500,7.21276,0.00092424,7.313906666666667,0.0009229,1.621
21.0,55,100,150,0.0,225.0,567.45,0.0001,0,0.7,0,0.033693,10.073,0.0009198,59936,64794.0,6.397,298.47,224.0,0.59037,0.0,,35,,1.6302,0.18714,,7.5162,0.41219,0,,0,0,2,0.2,18023.999999999978,0.5057333333333336,-7.850000000000001e-06,0.029640000000000003,5500,7.313906666666666,0.0009228099999999999,7.415053333333334,0.00092137,1.6421
21.2,55,100,150,0.0,225.0,586.1,0.0001,0,0.7,0,0.031753,10.006,0.00091824,60005,64879.0,6.3901,298.42,209.7,0.60139,0.0,,35,,1.6466,0.18694,,7.617346666666667,0.41989,0,,0,0,2,0.2,18053.999999999978,0.5057333333333336,-7.800000000000298e-06,0.02993818181818182,5500,7.415053333333333,0.0009213259999999999,7.5162,0.0009198,1.6302
21.4,55,100,150,0.0,225.0,585.92,0.0001,0,0.7,0,0.029908,9.9124,0.00091669,60075,64964.0,6.3773,298.33,183.93,0.61249,0.0,,35,,1.682,0.18655,,7.718493333333334,0.42765,0,,0,0,2,0.2,18083.999999999978,0.5057333333333336,-7.750000000000053e-06,0.030581818181818182,5500,7.5162,0.0009197999999999999,7.617346666666667,0.00091824,1.6466
21.6,55,100,150,0.0,225.0,570.01,0.0001,0,0.7,0,0.028039,9.8737,0.00091513,60144,65049.0,6.3674,298.26,165.64,0.62363,0.0,,35,,1.6927,0.18642,,7.819640000000001,0.43544,0,,0,0,2,0.2,18113.999999999978,0.5057333333333336,-7.799999999999756e-06,0.030776363636363636,5500,7.617346666666667,0.000918246,7.718493333333334,0.00091669,1.682
21.8,55,100,150,0.0,225.0,560.23,0.0001,0,0.7,0,0.02637,9.804,0.00091359,60214,65134.0,6.3585,298.17,141.27,0.63484,0.0,,35,,1.7056,0.18626,,7.920786666666667,0.44328,0,,0,0,2,0.2,18143.999999999978,0.5057333333333336,-7.699999999999808e-06,0.031010909090909092,5500,7.718493333333333,0.0009166899999999998,7.819640000000001,0.00091513,1.6927
22.0,55,100,150,0.0,225.0,540.31,0.0001,0,0.7,0,0.025198,9.7312,0.00091204,60283,65219.0,6.346,298.12,126.55,0.64611,0.0,,35,,1.7319,0.18596,,8.021933333333333,0.45117,0,,0,0,2,0.2,18173.999999999978,0.5057333333333291,-7.750000000000053e-06,0.03148909090909091,5500,7.8196400000000015,0.000915138,7.920786666666667,0.00091359,1.7056
22.2,55,100,150,0.0,225.0,529.23,0.0001,0,0.7,0,0.024488,9.6509,0.00091051,60353,65304.0,6.3345,298.1,122.02,0.65746,0.0,,35,,1.7521,0.18572,,8.123080000000002,0.45911,0,,0,0,2,0.2,18203.999999999978,0.5057333333333425,-7.650000000000105e-06,0.031856363636363634,5500,7.920786666666667,0.0009135920000000001,8.021933333333333,0.00091204,1.7319
22.4,55,100,150,0.0,225.0,528.52,0.0001,0,0.7,0,0.02491,9.5299,0.00090897,60422,65389.0,6.3296,298.12,125.48,0.66894,0.0,,35,,1.7854,0.18535,,8.224226666666667,0.46714,0,,0,0,2,0.2,18233.999999999978,0.5057333333333247,-7.699999999999808e-06,0.03246181818181818,5500,8.021933333333333,0.000912048,8.123080000000002,0.00091051,1.7521
22.6,55,100,150,0.0,225.0,536.79,0.0001,0,0.7,0,0.024066,9.4661,0.00090744,60492,65475.0,6.332,298.1,120.83,0.68054,0.0,,35,,1.811,0.18506,,8.325373333333335,0.47525,0,,0,0,2,0.2,18263.999999999978,0.5057333333333425,-7.650000000000105e-06,0.03292727272727273,5500,8.123080000000002,0.0009105100000000001,8.224226666666667,0.00090897,1.7854
22.8,55,100,150,0.0,225.0,535.3,0.0001,0,0.7,0,0.024009,9.357,0.00090591,60561,65560.0,6.3349,298.09,118.69,0.69222,0.0,,35,,1.8473,0.18465,,8.42652,0.48343,0,,0,0,2,0.2,18293.999999999978,0.5057333333333247,-7.650000000000105e-06,0.03358727272727273,5500,8.224226666666668,0.0009089740000000001,8.325373333333335,0.00090744,1.811
23.0,55,100,150,0.0,225.0,536.51,0.0001,0,0.7,0,0.022012,9.3853,0.00090439,60631,65646.0,6.3401,298.08,116.26,0.70389,0.0,,35,,1.8414,0.18469,,8.527666666666667,0.49159,0,,0,0,2,0.2,18323.999999999978,0.5057333333333336,-7.5999999999998595e-06,0.033479999999999996,5500,8.325373333333335,0.000907444,8.42652,0.00090591,1.8473
23.2,55,100,150,0.0,225.0,537.02,0.0001,0,0.7,0,0.021071,9.3497,0.00090287,60700,65731.0,6.3441,298.05,107.29,0.71549,0.0,,35,,1.8464,0.18462,,8.628813333333333,0.49971,0,,0,0,2,0.2,18353.999999999978,0.5057333333333336,-7.6000000000004016e-06,0.03357090909090909,5500,8.42652,0.000905916,8.527666666666667,0.00090439,1.8414
23.4,55,100,150,0.0,225.0,529.19,0.0001,0,0.7,0,0.020317,9.2821,0.00090136,60769,65816.0,6.3491,297.99,89.802,0.72712,0.0,,35,,1.8657,0.18439,,8.72996,0.50785,0,,0,0,2,0.2,18383.999999999978,0.5057333333333336,-7.549999999999614e-06,0.03392181818181818,5500,8.527666666666667,0.000904394,8.628813333333333,0.00090287,1.8464
23.6,55,100,150,0.0,225.0,509.92,0.0001,0,0.7,0,0.019812,9.1988,0.00089986,60839,65902.0,6.3549,297.94,76.545,0.73881,0.0,,35,,1.8916,0.1841,,8.831106666666667,0.51603,0,,0,0,2,0.2,18413.999999999978,0.5057333333333336,-7.499999999999911e-06,0.03439272727272727,5500,8.628813333333335,0.000902878,8.72996,0.00090136,1.8657
23.8,55,100,150,0.0,225.0,152.97,520.12,0,0.7,0,0.019843,9.1996,0.00089833,60908,65987.0,6.3613,299.87,622.11,0.75054,0.0,,35,,1.8796,0.1842,,8.932253333333334,0.52423,0,,0,0,2,0.2,18443.999999999978,0.5057333333333336,-7.650000000000105e-06,0.03417454545454545,5500,8.72996,0.000901362,8.831106666666667,0.00089986,1.8916
24.0,55,100,150,0.0,225.0,817.92,52.012,0,0.7,0,0.018414,9.1854,0.00089678,60977,66071.0,6.3685,299.53,526.1,0.7622,0.0,1215.3,35,1775.6,1.875,0.18423,0.00090287,9.0334,0.5324,0,22.215,0,0,2,0.2,18473.999999999978,0.5057333333333336,-7.750000000000053e-06,0.03409090909090909,5500,8.831106666666667,0.0008998400000000001,8.932253333333334,0.00089833,1.8796
24.2,55,100,30,0.0,225.0,756.53,5.2012,0,0.7,0,0.0029022,12.203,0.021231,61022,66125.0,6.4082,298.93,354.31,0.76952,0.0,,35,,0.96208,0.19378,,9.090226666666666,0.53752,0,,0,0,2,0.2,18479.999999999978,0.2841333333333296,0.1016711,0.017492363636363636,5500,8.923389333333333,0.004965466,9.0334,0.00089678,1.875
24.4,55,100,30,0.0,225.0,607.16,0.52012,0,0.7,0,0.0028756,12.181,0.045669,61067,66178.0,6.4473,298.47,225.27,0.77396,0.0,,35,,0.85339,0.19489,,9.147053333333334,0.54063,0,,0,0,2,0.2,18485.999999999978,0.28413333333333846,0.12219000000000001,0.015516181818181818,5500,9.006808000000001,0.013918994,9.090226666666666,0.021231,0.96208
24.6,55,100,30,0.0,225.0,489.27,0.052012,0,0.7,0,0.0028466,12.181,0.070577,61113,66232.0,6.4835,298.14,129.97,0.7782,0.0,,35,,0.83808,0.19504,,9.20388,0.5436,0,,0,0,2,0.2,18491.999999999978,0.2841333333333296,0.12454,0.015237818181818182,5500,9.081362666666667,0.027854422,9.147053333333334,0.045669,0.85339
24.8,55,100,30,0.0,225.0,394.38,0.0052012,0,0.7,0,0.0028126,12.167,0.095984,61158,66285.0,6.5153,297.92,69.307,0.78237,0.0,,35,,0.84316,0.19498,,9.260706666666668,0.54652,0,,0,0,2,0.2,18497.999999999978,0.28413333333333846,0.12703499999999998,0.01533018181818182,5500,9.147053333333334,0.046871556,9.20388,0.070577,0.83808
25.0,55,100,30,0.0,219.42,118.31,390.13,0,0.7,0,0.0029226,12.118,0.12085,61202,66337.0,6.5427,299.2,431.2,0.78658,0.0,,35,,0.85269,0.19487,,9.317533333333333,0.54946,0,,0,0,2,0.2,18503.999999999978,0.2841333333333296,0.12433,0.015503454545454544,5500,9.203880000000002,0.07086220000000001,9.260706666666668,0.095984,0.84316
25.2,55,100,30,0.0,202.86,556.85,39.013,0,0.8,0,0.0029199,12.919,0.14535,61243,66386.0,6.5663,298.88,340.98,0.79081,0.0,,35,,0.86063,0.19478,,9.37436,0.55243,0,,0,0,2,0.2,18509.999999999978,0.2841333333333296,0.12250000000000004,0.015647818181818183,5500,9.260706666666668,0.09568600000000001,9.317533333333333,0.12085,0.85269
25.4,55,100,30,0.51822,101.43,482.59,3.9013,0,0.8,0,0.002883,12.78,0.17034,61264,66415.0,6.5641,298.54,244.59,0.79505,0.0,,35,,0.89502,0.19442,,9.431186666666667,0.55539,0,,0,0,2,0.2,18515.999999999978,0.28413333333333846,0.12494999999999992,0.01627309090909091,5500,9.317533333333333,0.1206202,9.37436,0.14535,0.86063
25.6,55,100,30,1.0396,50.716,400.94,0.39013,0,0.8,0,0.0028033,12.707,0.19615,61274,66434.0,6.5358,298.27,166.9,0.79925,0.0,,35,,0.92301,0.19412,,9.488013333333333,0.55833,0,,0,0,2,0.2,18521.999999999978,0.2841333333333296,0.12905,0.016782,5500,9.37436,0.1457348,9.431186666666667,0.17034,0.89502
25.8,55,100,30,0.0,37.013,329.46,0.039013,0,0.8,0,0.0027635,12.66,0.22242,61282,66450.0,6.5042,298.08,113.89,0.80342,0.0,,35,,0.94202,0.19392,,9.54484,0.56126,0,,0,0,2,0.2,18527.999999999978,0.28413333333333846,0.13135000000000008,0.017127636363636362,5500,9.431186666666667,0.171022,9.488013333333333,0.19615,0.92301
26.0,55,100,30,0.0,35.877,277.2,0.0039013,0,0.8,0,0.0027672,12.632,0.24882,61290,66466.0,6.4738,297.96,78.576,0.8076,0.0,,35,,0.9435,0.19389,,9.601666666666667,0.56418,0,,0,0,2,0.2,18533.999999999978,0.2841333333333296,0.13200000000000003,0.017154545454545454,5500,9.488013333333333,0.196616,9.54484,0.22242,0.94202
26.2,55,100,30,0.0,46.86,238.78,0.00039013,0,0.8,0,0.002758,12.623,0.27549,61299,66484.0,6.4541,297.88,56.045,0.81179,0.0,,35,,0.93859,0.19394,,9.658493333333334,0.56712,0,,0,0,2,0.2,18539.999999999978,0.28413333333333846,0.13335,0.017065272727272728,5500,9.54484,0.222644,9.601666666666667,0.24882,0.9435
26.4,55,100,30,0.0,65.689,71.635,256.1,0,0.8,0,0.0027464,12.635,0.3025,61313,66506.0,6.4464,298.77,309.81,0.81597,0.0,,35,,0.92882,0.19403,,9.71532,0.57004,0,,0,0,2,0.2,18545.999999999978,0.2841333333333296,0.1350499999999999,0.01688763636363636,5500,9.601666666666667,0.249076,9.658493333333334,0.27549,0.93859
26.6,55,100,30,0.0,87.624,375.27,25.61,0,0.8,0,0.0026673,12.672,0.33012,61331,66532.0,6.4501,298.54,244.57,0.82009,0.0,,35,,0.91253,0.19419,,9.772146666666666,0.57293,0,,0,0,2,0.2,18551.999999999978,0.2841333333333296,0.13810000000000017,0.016591454545454545,5500,9.658493333333334,0.27587,9.71532,0.3025,0.92882
26.8,55,100,30,0.0,108.09,318.34,2.561,0,0.8,0,0.002626,12.682,0.35806,61353,66562.0,6.4617,298.32,183.07,0.82417,0.0,,35,,0.90551,0.19425,,9.828973333333334,0.57578,0,,0,0,2,0.2,18557.999999999978,0.28413333333333846,0.13969999999999982,0.016463818181818184,5500,9.71532,0.302998,9.772146666666666,0.33012,0.91253
27.0,55,100,30,0.0,123.89,265.79,0.2561,0,0.8,0,0.0025657,12.694,0.38656,61378,66595.0,6.475,298.17,139.43,0.82822,0.0,,35,,0.89644,0.19434,,9.8858,0.57862,0,,0,0,2,0.2,18563.999999999978,0.2841333333333296,0.14250000000000013,0.01629890909090909,5500,9.772146666666666,0.330546,9.828973333333334,0.35806,0.90551
27.2,55,100,30,0.0,134.41,226.7,0.02561,0,0.8,0,0.0025441,12.703,0.41526,61405,66631.0,6.4878,298.07,112.08,0.83223,0.0,,35,,0.88821,0.19442,,9.942626666666667,0.58143,0,,0,0,2,0.2,18569.999999999978,0.28413333333333846,0.14350000000000002,0.016149272727272727,5500,9.828973333333334,0.35850000000000004,9.8858,0.38656,0.89644
27.4,55,100,30,0.0,139.8,201.13,0.002561,0,0.8,0,0.0025356,12.697,0.44419,61433,66667.0,6.5058,298.02,96.14,0.83621,0.0,,35,,0.89096,0.19438,,9.999453333333333,0.58422,0,,0,0,2,0.2,18575.999999999978,0.2841333333333296,0.14464999999999978,0.016199272727272725,5500,9.8858,0.386838,9.942626666666667,0.41526,0.88821
27.6,55,100,30,0.0,137.97,185.37,0.0002561,0,0.8,0,0.0025308,12.681,0.47336,61461,66703.0,6.523,297.98,84.146,0.84017,0.0,,35,,0.89086,0.19437,,10.056280000000001,0.58699,0,,0,0,2,0.2,18581.999999999978,0.28413333333333846,0.14585000000000015,0.016197454545454546,5500,9.942626666666666,0.415486,9.999453333333333,0.44419,0.89096
27.8,55,100,30,0.0,129.28,171.98,0.0001,0,0.8,0,0.0025366,12.649,0.50271,61488,66738.0,6.5355,297.94,72.394,0.84414,0.0,,35,,0.89239,0.19435,,10.113106666666667,0.58976,0,,0,0,2,0.2,18587.999999999978,0.2841333333333296,0.14674999999999994,0.016225272727272727,5500,9.999453333333333,0.44441600000000003,10.056280000000001,0.47336,0.89086
28.0,55,100,30,0.0,115.61,51.595,186.74,0,0.8,0,0.0025273,12.616,0.53243,61511,66769.0,6.5438,298.61,265.57,0.8481,0.0,,35,,0.89701,0.1943,,10.169933333333333,0.59254,0,,0,0,2,0.2,18593.999999999978,0.2841333333333296,0.14859999999999984,0.016309272727272728,5500,10.056280000000001,0.47359,10.113106666666667,0.50271,0.89239
28.2,55,100,37,0.0,98.64,282.81,18.674,0,0.8,0,0.0029745,12.367,0.55816,61532,66799.0,6.5371,298.51,235.62,0.85238,0.0,,35,,0.96137,0.19362,,10.22676,0.59554,0,,0,0,2,0.2,18601.39999999998,0.28413333333333846,0.12865000000000015,0.017479454545454545,5500,10.113106666666667,0.5021699999999999,10.169933333333333,0.53243,0.89701
28.4,55,100,37,0.0,84.378,264.52,1.8674,0,0.8,0,0.0029272,12.323,0.58448,61551,66826.0,6.5215,298.39,201.42,0.85684,0.0,,35,,0.98336,0.19339,,10.283586666666666,0.59866,0,,0,0,2,0.2,18608.79999999998,0.2841333333333296,0.13160000000000005,0.017879272727272726,5500,10.169933333333333,0.5302279999999999,10.22676,0.55816,0.96137
28.6,55,100,37,0.0,76.337,243.04,0.18674,0,0.8,0,0.0028739,12.295,0.61143,61568,66852.0,6.5026,298.29,172.88,0.86128,0.0,,35,,0.99391,0.19327,,10.340413333333334,0.60177,0,,0,0,2,0.2,18616.199999999983,0.28413333333333846,0.13475000000000015,0.018071090909090908,5500,10.22676,0.557842,10.283586666666666,0.58448,0.98336
